,timestep,reward
0,1,18.943583511490914
1,2,7.856839613736085
2,3,2.146007413150187
3,4,1.1476410245887223
4,5,1.4009634787066432
5,6,-0.3076210067359142
6,7,-1.6930010887969331
7,8,-1.2635710733737398
8,9,-0.8370768966378961
9,10,-0.40384596914304893
10,11,-0.2861462600227469
11,12,-0.21617388477629618
12,13,-0.1541151697587253
13,14,-0.06610001957844247
14,15,-0.21134918635117117
15,16,-0.24403519971430399
16,17,-0.18852312433735108
17,18,-0.27050535338386794
18,19,-0.3014183573983331
19,20,-0.32533977772877165
20,21,-0.3877609594992464
21,22,-0.332833209288097
22,23,-0.23049146402030374
23,24,-0.1307066872113296
24,25,-0.08129416442955062
25,26,-0.05106473900633546
26,27,-0.023047236750585398
27,28,0.011245039601661233
28,29,0.028211309433686438
29,30,0.04558391930076766
30,31,0.0757935837763597
31,32,0.102533397195117
32,33,0.09172901456554428
33,34,0.09101567950415301
34,35,0.10584918922738495
35,36,0.11171174407213869
36,37,0.1459104033992844
37,38,0.16817305429516693
38,39,0.1333658854051123
39,40,0.12040007988321122
40,41,0.13563935530967797
41,42,0.1377919159761518
42,43,0.1746714838214274
43,44,0.1745539951768933
44,45,0.12774080747490757
45,46,0.13858179954031868
46,47,0.17918305779326715
47,48,0.20666764363760137
48,49,0.15629590729524523
49,50,0.1284051837202469
50,51,0.14617576810508126
51,52,0.14735101817923635
52,53,0.14405062207998753
53,54,0.18235007529096947
54,55,0.2143193087515698
55,56,0.16024985903349886
56,57,0.12370840096671998
57,58,0.14283760000179768
58,59,0.14508137876092064
59,60,0.18501413033365566
60,61,0.22094177012620264
61,62,0.164622973184251
62,63,0.11994914898836839
63,64,0.13981719525321523
64,65,0.14453707561220597
65,66,0.14270861986352656
66,67,0.1826184713950738
67,68,0.22512435475157133
68,69,0.16925605159998725
69,70,0.11649483866538901
70,71,0.1357140441718201
71,72,0.14319425476925574
72,73,0.14316209053235696
73,74,0.1834549242341268
74,75,0.23140838121882723
75,76,0.21411682296681533
76,77,0.19120404651999934
77,78,0.1454789179651499
78,79,0.07633167387712092
79,80,0.07631488404786069
80,81,0.08965473252976608
81,82,0.09648854037166643
82,83,0.09825891929278896
83,84,0.09727366881834598
84,85,0.09457839025205317
85,86,0.09099059718239744
86,87,0.08602531047507966
87,88,0.0764821194850498
88,89,0.06207979736596769
89,90,0.04332976699187441
90,91,0.019765301092746768
91,92,-0.00704391055352005
92,93,-0.03316617907954367
93,94,-0.05732917223879497
94,95,-0.07484208046990659
95,96,-0.0877446262071544
96,97,-0.09734881928386585
97,98,-0.10469899875174349
98,99,-0.11029716509231946
99,100,-0.11416440601746558
100,101,-0.11617205580475343
101,102,-0.11581151926658606
102,103,-0.11283313996494826
103,104,-0.1068714657677674
104,105,-0.09784279374430582
105,106,-0.08595090612821821
106,107,-0.07063208338938409
107,108,-0.05816789212408935
108,109,-0.04276319606746881
109,110,-0.02710706137243335
110,111,-0.011799129676816733
111,112,0.0029940852730732104
