,timestep,reward
0,1,19.562004793144347
1,2,8.806277095269348
2,3,3.9200164669953916
3,4,2.8282806784631314
4,5,-0.39639826998899874
5,6,-3.76109961871371
6,7,-4.702775215593569
7,8,-3.255572884383027
8,9,-2.0392668234970825
9,10,-1.667292805412662
10,11,-1.8716750654316292
11,12,-1.7692471001089647
12,13,-1.0139653224727536
13,14,-0.81620747620633
14,15,-1.710212863898266
15,16,-2.221757522982634
16,17,-1.660412538866705
17,18,-1.9308221740886373
18,19,-1.810854770555372
19,20,-1.897372826073533
20,21,-2.6298979493664936
21,22,-2.281438393807754
22,23,-2.5751778433929995
23,24,-1.8640918463266742
24,25,-1.7271497522805777
25,26,-1.4214858834571955
26,27,-1.6330070280058377
27,28,-1.5220179652578139
28,29,-1.9539996875399628
29,30,-1.513558617407527
30,31,-1.085275750656658
31,32,-1.890861706995629
32,33,-1.7585123595436882
33,34,-1.085402447896394
34,35,-1.9307485616556843
35,36,-2.1428973642530615
36,37,-1.4508545984994061
37,38,-1.8376500365028
38,39,-1.1395745433128697
39,40,-1.4305738578087284
40,41,-1.189759542298775
41,42,-1.6189184846457545
42,43,-1.4663254068381186
43,44,-1.2830476699455666
44,45,-1.155565218223447
45,46,-1.2480075911730157
46,47,-1.3885057878339764
47,48,-1.226202759298958
48,49,-2.032063976810136
49,50,-1.965451255392201
50,51,-1.1285460130831513
51,52,-1.9989295010519728
52,53,-1.2922649029576427
53,54,-1.7188910942522055
54,55,-1.327553800164672
55,56,-1.760730627391984
56,57,-1.6645147418851707
57,58,-1.7706493559807743
58,59,-1.284894502153977
59,60,-1.3172749980098326
60,61,-1.5750124775089265
61,62,-1.273345436640478
62,63,-1.518103687009724
63,64,-1.2713918298562654
64,65,-0.8565080357436645
65,66,-1.2805278747096225
66,67,-1.6644052484102232
67,68,-0.9563530449189019
68,69,-1.2515118575567155
69,70,-1.0704736570977627
70,71,-1.4654014669589457
71,72,-2.0055772263799687
72,73,-1.8846498307239108
73,74,-2.13109348920949
74,75,-1.837242682539997
75,76,-2.240758069616721
76,77,-2.336363320246736
77,78,-2.0359939262291906
78,79,-1.7549857787215577
79,80,-1.5295335807303108
80,81,-1.829265197143561
81,82,-1.37005933781007
82,83,-1.7549701463941614
83,84,-1.6076744501751643
84,85,-0.9961810909060966
85,86,-1.0954281716415393
86,87,-1.2474313917567414
87,88,-1.5739323343409979
88,89,-0.8462524111974028
89,90,-1.5477194332478446
90,91,-1.623226966942747
91,92,-1.3469229179702034
92,93,-1.3153286172965564
93,94,-1.6447732776859378
94,95,-1.4798116851324687
95,96,-1.1703512559027938
96,97,-1.723500477020448
97,98,-1.0209131109628926
98,99,-1.6555328949090335
99,100,-1.9683354687716497
100,101,-1.3626100189749553
101,102,-1.4447561929352901
102,103,-1.4076665608023604
103,104,-1.969008409874457
104,105,-1.375460788462839
105,106,-1.25021060110122
106,107,-1.3079579402746495
107,108,-1.1034322221345674
108,109,-2.032289561272814
109,110,-1.3413974735944953
110,111,-1.3206650804583926
111,112,-1.43487782288635
112,113,-1.6302797465475551
113,114,-1.8981478711856359
114,115,-1.661580705458868
115,116,-1.180843603319485
116,117,-1.6349614922739208
117,118,-1.5003211932581322
118,119,-1.818205019891616
119,120,-1.6119298870488952
120,121,-1.0101858135546395
121,122,-1.6773803918234949
122,123,-1.9020255141531481
123,124,-1.8389145933214586
124,125,-1.3163263002716756
125,126,-1.4449980895454244
126,127,-1.269186702261667
127,128,-1.9064907470196903
128,129,-1.8687252292752112
129,130,-1.333929708462101
130,131,-2.052391391675191
131,132,-1.2860931693474726
132,133,-1.6605068593258734
133,134,-1.13271707479679
134,135,-1.2552498804065704
135,136,-1.7053162635403654
136,137,-1.3667535429802942
137,138,-1.4844523693169829
138,139,-1.760266031185406
139,140,-1.9266680351291334
140,141,-2.037121938432742
141,142,-1.3817221568616431
142,143,-1.7539547078929205
143,144,-1.3913776360475967
144,145,-1.618284118603626
145,146,-1.4177945267875631
146,147,-1.548057346941238
147,148,-1.1715663280459274
148,149,-2.0007148848194607
149,150,-1.4891717563999503
150,151,-1.1874182575950822
151,152,-1.8490335468988643
152,153,-1.1598127766984363
153,154,-1.0615766215825988
154,155,-1.531504100124713
155,156,-1.1834477971061097
156,157,-1.5285269977591174
157,158,-1.8859691216789076
158,159,-1.036577453674233
159,160,-1.3979217926716525
160,161,-1.8653452092121166
161,162,-1.4851826228615819
162,163,-0.9976935843557873
163,164,-1.5970546587451535
164,165,-1.8592507946151704
165,166,-1.9913166604579482
166,167,-1.2042432932816494
167,168,-1.5393921563992359
168,169,-1.0366427897448873
169,170,-1.142700906482496
170,171,-1.853645538865206
171,172,-1.7943013308147864
172,173,-1.628944729670522
173,174,-1.626422859862711
174,175,-1.2608334234826528
175,176,-1.7393085490967752
176,177,-1.6484142441979843
177,178,-1.865103748065688
178,179,-1.843412538597911
179,180,-1.9206910186000838
180,181,-1.3856548512766698
181,182,-1.789965954652769
182,183,-1.7325424586589782
183,184,-1.9767075329150345
184,185,-1.1012501263111893
185,186,-1.6457324469150834
186,187,-1.2181714251707085
187,188,-1.0000868315798868
188,189,-1.6919308928750154
189,190,-1.2430910383828335
190,191,-1.2464771547146487
191,192,-1.571137311965808
192,193,-1.0316868076488193
193,194,-1.6387729348931588
194,195,-1.6566064447535067
195,196,-0.6827822378057973
196,197,-0.7093498166006325
197,198,-0.7853180749339945
198,199,-0.8043822648314349
199,200,-1.1401024061075025
200,201,-1.0630297214761466
201,202,-1.4147926241576245
202,203,-1.2430171396229748
203,204,-0.7046824616526539
204,205,-1.187691554339262
205,206,-0.7816481584847166
206,207,-1.1679641209627438
207,208,-1.1789235901631243
208,209,-0.951293919936413
209,210,-1.1989028581394092
210,211,-1.1526562437049903
211,212,-1.4017468472109673
212,213,-1.726639105949391
213,214,-1.183345795868143
214,215,-1.6325850621948081
215,216,-1.446023786913119
216,217,-1.6116354951544198
217,218,-0.9065192182463453
218,219,-1.235859734157133
219,220,-0.9746247889175739
220,221,-1.288057079263706
221,222,-1.7148734657658995
222,223,-1.9853141738314113
223,224,-2.0310334857838486
224,225,-1.6618005376350604
225,226,-1.4802938808152541
226,227,-1.7930241241069345
227,228,-1.9621521075854407
228,229,-1.6381845487235736
229,230,-1.2987422083993412
230,231,-2.0189234778256977
231,232,-1.2787926830304566
232,233,-1.0881702134222744
233,234,-1.5396481481525843
234,235,-1.2682032791837325
235,236,-1.9016518033857603
236,237,-1.4150215652785685
237,238,-1.3264708880298026
238,239,-1.6278576721278035
239,240,-0.8557091878393948
240,241,-1.22345974569585
241,242,-0.7341546385307016
242,243,-1.220600585972504
243,244,-0.8073336851929476
244,245,-1.4670984852874571
245,246,-0.7582159563023665
246,247,-0.7359573173150671
247,248,-0.8856492304371493
248,249,-0.7374804494323017
249,250,-0.9942364401710602
250,251,-0.9141148914770338
251,252,-0.8502476469915523
252,253,-0.9971031149173015
253,254,-1.3508431346656775
254,255,-1.2593738341366174
255,256,-1.2251388408836483
256,257,-1.5119358636597582
257,258,-0.911761454236395
258,259,-1.0683050323566698
259,260,-1.0666837672395153
260,261,-0.6477680252462821
261,262,-0.9249277109314384
262,263,0.04130946362354471
263,264,-0.13664390304821605
264,265,0.08090141100308723
265,266,0.3272856998186724
266,267,-0.05652054495456005
267,268,-0.6371716474547393
268,269,-2.12379911231144
269,270,-3.053643719966142
270,271,-3.2423262280036114
271,272,-3.8418970889672086
272,273,-3.61094147253619
273,274,-3.3564023804468808
274,275,-3.0101388330289596
275,276,-2.7255505715619637
276,277,-2.5155308319214633
277,278,-2.1768776200283533
278,279,-2.5862344461597586
279,280,-2.081002390868102
280,281,-1.9115759192023392
281,282,-1.5742533503783784
282,283,-2.1738001529670403
283,284,-2.0855155261533396
284,285,-2.0271700110054254
285,286,-1.9562055598717447
286,287,-1.659399278822955
287,288,-1.7379967367248317
288,289,-2.0591770889915666
289,290,-1.640760676943358
290,291,-1.664322251944323
291,292,-1.87822923565006
292,293,-1.2421665643972686
293,294,-1.3831801824221195
294,295,-1.8593692704819955
295,296,-1.2762685650257772
296,297,-1.6071410748988777
297,298,-1.2376408367148384
298,299,-1.8779927657376065
299,300,-1.2492943599814965
